"","name","mean_ndci_fall","mean_ndci_spring","mean_ndci_summer","mean_ndci_winter","min_ndci_fall","min_ndci_spring","min_ndci_summer","min_ndci_winter","max_ndci_fall","max_ndci_spring","max_ndci_summer","max_ndci_winter"
"285","Raystown Lake",-0.0113917811595277,-0.00766653720467357,0.023622708285942,-0.0275522997936069,-0.188210723438854,-0.109457374006251,-0.0637343795536161,-0.222219180440495,0.0539272654807728,0.0801172706063076,0.0562857250176524,0.0569506903468709
"286","Rend Lake",0.117544538501919,0.0696712465127366,0.102621082917977,0.0402554567769912,7.44974044316126e-05,0.0212076902049453,0.0132696677848716,-0.00106707599626211,0.195588334729074,0.252256864532884,0.192737845199312,0.092775641589518
"287","Richard B. Russell Lake",0.00802168633789094,0.0137037613231251,0.0240054060222152,-0.0260335357909236,-0.137867940630507,-0.0909396244937462,-0.0578024825648734,-0.131527900896092,0.0848551256009834,0.107653389853876,0.0938362505412067,0.0631895497726208
"288","Robert S. Kerr Lake",0.0670236715891676,0.0355087613203676,0.0757402237136884,0.00349138361250594,-0.0736053912781998,-0.0585021972596865,0.0222092873440474,-0.0876465542858925,0.235296012544692,0.152351320566413,0.157826433042529,0.186350682716088
"289","Rough River Lake",0.0445772408232987,0.0284259556154246,0.0321974418704163,0.00861865758039039,-0.00149202209650136,-0.014983458428747,-0.00235789625177558,-0.0843146229848469,0.151050080775444,0.093810248707544,0.0679070870734356,0.0449853619739908
"290","Rufus Woods Lake",0.0348421903227336,-0.0479092741760233,-0.0173698218470003,-0.0191558266963983,-0.101557058257808,-0.462952632952684,-0.163138326305152,-0.21172709623149,0.157070071527267,0.115660018301949,0.0497667973752438,0.068617791410184
"291","Salamonie Lake",0.0950141909410118,0.0482638768232459,0.0601767883995774,0.0254758477520651,0.0318941106745394,0.0116145126547128,-0.0213049571037386,-0.00810836331485607,0.161792887596482,0.100586674664893,0.110008970859923,0.0747637739516984
"292","Sam Rayburn Reservoir",0.0487311852002625,0.00310030648325039,0.0234498288178342,-0.00300459255704779,-0.0469863209253853,-0.107210332717123,-0.0437557696951023,-0.0971904920921792,0.183299735524427,0.0718584479072089,0.075312120915619,0.0997193612713347
"293","Santa Rosa Reservoir",0.0243267994665524,-0.0379998575799512,-0.022939140246674,-0.0459858024018592,-0.0036803593483192,-0.094510857486078,-0.0769137678731758,-0.115545684506597,0.0531710333467184,0.0101426951046087,0.0228216679576399,0.0664376718896232
"294","Sardis Lake Tulsa",-0.0625883330094891,-0.0414361413596516,-0.0308535023339744,-0.0308873256721071,-0.100148714337109,-0.0803579633876298,-0.0601823930222194,-0.103474893804933,0.0415984330562792,-0.00905628405612669,0.00808383233532928,0.155439674262447
"295","Sardis Lake Vicksburg",0.0404021292301122,-0.00872874249206651,0.0197748893531829,0.0307857059494249,-0.0156489052332814,-0.036108328795949,-0.0161978468855339,-0.0340264359627497,0.0897827097944345,0.0185883369359758,0.0543790266664477,0.0819375624161303
"296","Savage River Reservoir",0.0269418681799029,-0.0181559313641402,0.0432411151826307,0.0138511181866307,-0.0451798758830468,-0.16041623219633,-0.00859061436616478,-0.0542896333390068,0.0728325969554192,0.0753044092226194,0.109123291784281,0.100336631149511
"297","Saylorville Lake",0.12896642132932,0.0577862397992256,0.125703415786337,0.026560657839274,-0.000168864599085868,-0.0161364748969671,0.0667618177327888,-0.027544725783038,0.206795568270725,0.162388772399672,0.192008078056962,0.10651770985351
"298","Senecaville Lake",0.101271570472619,0.00464068975500123,0.0965529571071945,0.0667363141696849,0.0182808697004617,-0.0473543162641139,0.024270153283339,0.0545619280949368,0.190428022344356,0.0514190380740921,0.222599957397555,0.0841801030312356
"299","Shenango River Lake",0.142167604692275,0.0252010365134282,0.0956390041825627,0.0163790591991309,0.0643144155778643,-0.0456366297971049,0.0466221525084615,-0.0275765789769488,0.20806492387634,0.107154049054152,0.194344227841377,0.0494535219197482
"300","Skiatook Lake",-0.00351479022878494,-0.0124401385897584,0.0250058311905262,-0.0568446405098923,-0.107605706873908,-0.0975245082611131,-0.0487494483946196,-0.135297754219309,0.076459560196539,0.300311804008909,0.165063877328849,0.0847803881511747
"301","Smithville Lake",0.108532606622702,0.0344297910049592,0.0821667849278851,-0.00571363386060081,0.00421606440231429,-0.0239032476448582,0.0182729079635648,-0.0678793174567547,0.172774152299794,0.147370947953213,0.162788533793637,0.036472582021967
"302","Somerville Lake",0.19019232441346,0.0761421981028771,0.131542264611595,0.106333880400852,0.053053053053053,0.0240683849338353,0.0712063478921839,0.0130388426777504,0.264297655136494,0.138655680188301,0.194093550718567,0.175054039247706
"303","Stagecoach Lake",0.179368457375875,0.0740266969094035,0.25539313651757,0.0385200300345759,-0.0887527900165767,-0.042484722135396,0.0571428571428571,-0.0273123666172084,0.381533952125061,0.404757937971612,0.544120176972939,0.145666538587448
"304","Standing Bear Lake",0.156750967918484,0.105629213783454,0.161211554848639,0.044555926759892,0.0512932144211419,0.0431761914480019,0.0922412853802246,0.00773087451054342,0.259710572298201,0.186628778996592,0.317337082596656,0.135004816557828
"305","Steinhagen Lake",-0.00360673437749757,0.0142872519349222,0.0217299167424787,-0.00400465645601971,-0.0518569403874218,-0.0225227840338431,-0.0567280265424486,-0.0463854387450492,0.0780849974398361,0.0580382544360618,0.103368204028617,0.0648095693492824
"306","Stillhouse Hollow Lake",0.0468923468616201,0.0148977746572471,0.0630374842873025,-0.0288214438223473,-0.0739370782111548,-0.0680033209066284,0.0235276329061609,-0.147560984321566,0.131596456815798,0.132857137498008,0.108180454065249,0.128031130372269
"307","Stillwater Lake",0.0459325254621079,0.0476359985867215,0.056967618717699,-0.00404869990523074,-0.107966664879127,-0.0397659863395844,0.0288211718286999,-0.0914010451956903,0.108591051133109,0.132276372036833,0.0892830495323475,0.0528165057659212
"308","Stockton Lake",0.0263816123846604,0.0139181178605301,0.0359483922853955,-0.0223139780083215,-0.0494920440569695,-0.110564703414775,0.0195208699024672,-0.111650008733886,0.079693674201097,0.313541741183203,0.0720168382341243,0.0279603618109488
"309","Stonewall Jackson Lake",0.0600358574765287,0.0280025161708243,0.0595356136576614,-0.00677324839490399,0.00583625078998692,-0.0183982071946713,-0.133495800845899,-0.076173259272217,0.152435599180199,0.269609700644183,0.179878527084874,0.0314117765293695
"310","Summersville Lake",0.0154988132441874,0.00654601820892436,0.0251390394606413,0.0111958958772161,-0.082499813940242,-0.111743267352092,-0.0614829766676551,-0.00707974315350415,0.0765427390656642,0.0660303466625637,0.0939163948253471,0.0418530317201181
"311","Surry Mountain Lake",0.0046755652378936,0.0110118506731157,0.0398354816756527,-0.00900013800379591,-0.120392251994968,-0.0814978788680294,-0.026722901654142,-0.131855342612389,0.0891785994085539,0.0781502558812088,0.118285993050785,0.049381044216464
"312","Sutton Lake",0.0118407531232101,0.0216787435201772,0.0297872379094222,-0.0205572056798102,-0.11829687469787,-0.11815782120544,-0.0186721460804655,-0.0536368393166485,0.0962791338546721,0.151631786813917,0.0965155720012334,0.0192097147407593
"313","Table Rock Lake",0.0127391720848322,-0.0157044829480219,0.0311013296772607,-0.037534091983778,-0.12775807795655,-0.170655161190438,-0.0520328715970348,-0.199272742511609,0.086380586175205,0.0721735008372906,0.10297215258812,0.0298926298409271
"314","Tappan Lake",0.110718124446139,-0.00258934855375387,0.0886265345943306,0.0401558921607708,0.0500705196831032,-0.0967922727706717,0.0214046798892822,0.00567491487627686,0.185477984077241,0.0561935881478324,0.17590636115296,0.105351196683196
"315","Taylorsville Lake",0.0832162780034802,0.0350376740980293,0.0974153187976944,-0.0373420432703716,-0.0486914585683235,-0.0892505283680524,0.0391130362557523,-0.112091181483178,0.145249665547771,0.146716785214327,0.154893936485238,0.0936696979679598
"316","Tenkiller Ferry Lake",-0.0333841152793277,-0.0386380495514487,0.042083845409979,-0.0430032108065437,-0.169589325641912,-0.133593774038995,0.0210553018772198,-0.18876065914304,0.0599299147859537,0.0343193300685405,0.0809317297804802,0.0267371275821175
"317","Tioga Lake",-0.00602014016585296,-0.0144955070878503,0.0322503358239667,-0.0550270987654075,-0.088593480893916,-0.109740258239501,-0.00282838970857836,-0.139680222912518,0.0713763120907316,0.0715052781770601,0.0805921050844826,0.00259890341506542
"318","Tionesta Lake",0.0546327150792771,-0.00110361009159278,0.0392383642000987,0.00961515905568841,-0.0288280169127966,-0.2020928177469,-0.0438328028460469,-0.10546697373969,0.143575441629198,0.100120505887214,0.12359597131844,0.0770889487870621
"319","Toronto Lake",0.0501678944761855,0.0309141572623626,0.0599959931344452,-0.00411465698957279,0.00189013480524546,0.00636709494041884,0.0148288527843071,-0.0706713367870012,0.0904650200353948,0.0559388749118327,0.129016503078254,0.0377983924046731
"320","Townshend Reservoir",0.0380659608989202,-0.0173576927403687,0.0470078958866119,0.0197750953095835,-0.0136892801076972,-0.199806303709854,0.0185455978144995,-0.017347486249214,0.0972722720305626,0.130552004669965,0.0760202460411507,0.0502138517689926
"321","Trinidad Reservoir",-0.106990402997428,-0.0500154101257215,-0.00790388211861666,-0.000126825561816462,-0.155301707420058,-0.183363875716758,-0.11118273976213,-0.129429034979977,0.0303966795518408,0.0337907715865504,0.10984534550537,0.0502246190751633
"322","Tuttle Creek Lake",0.0227037004920826,0.101693994633206,0.0905840928222103,0.00510591396408234,-0.0721106865512113,-0.074674508815803,0.0077152633959398,-0.0728928314114107,0.250134361075752,0.546482066874727,0.131262857138659,0.210429841408142
"323","Twin Lakes",0.161329845609921,0.0610793984490238,0.114793929583208,0.0217913394865371,0.0220052257378495,-0.123829107104441,0.0377487882793129,-0.00492961165118867,0.232639072145838,0.258661525278574,0.20741231561417,0.0760181968830318
"324","Tygart Lake",-0.0104220219807556,-0.00979378350522899,0.00254541506873394,-0.00855345725728671,-0.133462283448379,-0.173354544928747,-0.149439958581826,-0.114995122085989,0.0533958920913806,0.157379683965627,0.0812134024551531,0.131074054150977
"325","Upper & Lower Red Lake",0.0196397925835715,0.0222391269446963,0.0154868095689237,0.0274192111114173,-0.0477238223063214,-0.073022824735412,-0.035686641649139,-0.0668488168536869,0.312659075686537,0.144261637920509,0.0847462899197177,0.659087081017349
"326","W. Kerr Scott Reservoir",0.0226975727789525,0.0253889247006639,0.0420182077251744,-0.00156893615036696,-0.087008714249695,-0.0675384289596433,0.010269693810763,-0.125265038339641,0.0864395638485106,0.0995590828924162,0.0962166195700651,0.108044181107445
"327","Waco Lake",0.0853801601824837,0.0548551425219642,0.0698747150877522,0.00853017658334697,-0.0224601751018204,0.00121431598853682,-0.019414630673091,-0.0751625618627637,0.17864114642165,0.122306121519134,0.160776873542702,0.113465039296779
"328","Wagon Train Lake",0.281136048174311,0.127290341513947,0.201664441435403,0.0625593837634621,0.0934682217690956,0.0221884328656035,0.0760842021111338,-0.0345169096959283,0.437242074272039,0.400148311429976,0.43742845050683,0.218394633801257
"329","Wallace Lake",0.155825378802019,0.0999311414963271,0.156173265302788,0.0865450985312299,0.00858302570314789,0.0628554731369224,0.102061145947835,0.0264259272045509,0.261866363822331,0.134416456945695,0.212803354620801,0.185707185102787
"330","Walter F. George Lake",0.00389931899619939,-0.00964939123657737,0.0296932685735888,-0.0655828423924023,-0.120792168670187,-0.104189187224176,-0.0456048533070518,-0.186232402322429,0.0953724253181411,0.0765641202903562,0.0723770993240266,0.0313080762976048
"331","Wappapello Lake",0.079207687770841,0.021184383423539,0.079018007717341,-0.00482687493913823,-0.0298886563199429,-0.0465325944020129,-0.00967960080551422,-0.0780811863280996,0.136379058180577,0.141289222309969,0.259245124141798,0.082649192815284
"332","Warrior Lake",0.0539434293191256,0.0176446839797612,0.0443220871566763,-0.0252490241226966,-0.0103597997635272,-0.049717813576221,-0.00443421268326385,-0.089595352811939,0.20167687782265,0.0994782501231624,0.0928816736468982,0.0664020819993561
"333","Water Conservation Area Combined",0.23994890229416,0.148756501573858,0.207590884648723,0.155911643635933,0.0459957869866294,-0.0292122760621903,0.0972393034550254,-0.816993464052288,0.359475002429596,0.262780747045598,0.308492943233714,0.320380079585834
"334","Waurika Lake",0.0611281922087438,0.0146641655700242,0.0686291303517782,0.0258882716434704,-0.00937293729372891,-0.0262796230849305,-0.00865560196451054,-0.00325522573678454,0.129901181665974,0.0651245136448388,0.0966039982166099,0.0648975714447679
"335","Wehrspann Lake",0.295934579203967,0.0294118496873354,0.14585273910872,0.0374904300617754,0.125118783970623,-0.0868911399857963,0.000862162350858565,-0.0885402141099733,0.399576409137382,0.318018900761984,0.311687558830734,0.343597225455214
"336","West Fork Lake",0.124765515409044,0.064995383402727,0.102425802444871,0.0386708379254288,0.0783338026916217,0.00684243015757842,0.0253039639056503,-0.0401383721938776,0.204226206849861,0.145263220480338,0.184924274674987,0.142011633707097
"337","West Point Lake",0.0295224213037056,-0.0103144379667728,0.0237404453142972,-0.0390674603668255,-0.00470910741506485,-0.0976618932519192,0.005808906053501,-0.0954300233646835,0.0710713114218315,0.0491297672868472,0.0534475878066546,0.0457393714939714
"338","West Thompson Lake",0.0420859263413011,0.0294902148885535,0.0431780040033608,-0.0378108743087836,-0.104455489729991,-0.0469324721467439,-0.0395297381656364,-0.148371859131451,0.122887675166291,0.167303782276153,0.228665723715229,0.125212329316716
"339","White River",0.0691243281593423,0.00898084841946039,0.0711769580530265,-0.00911716986851572,-0.00620348602262181,-0.0664369968156337,0.00602466199320306,-0.0625765052339182,0.128787714996425,0.068499095840868,0.142762174327483,0.0336167015971129
"340","Whitney Lake",0.0616680627690736,0.00830558536308448,0.0310790763762194,0.000915696488657242,-0.00305837730405181,-0.0475489438266132,-0.010905960694531,-0.123986744226623,0.182037169242107,0.0913184283542815,0.131620675431318,0.172710843585334
"341","Whitney Point Lake",0.0774732885359505,-0.0405006050229373,0.0635691391579195,-0.0243775655841234,-0.0726208113037468,-0.168036820514458,-0.0337360603568454,-0.205608976755954,0.19748427672956,0.155492154065621,0.262273744795455,0.0856468610788611
"342","William Dannelly Reservoir",0.0528891530335233,0.0492402713101522,0.0479950519736273,0.00581659073899889,-0.0591514516649343,-0.0481914236162932,-0.00387667755320359,-0.0790734906881553,0.111786831403048,0.625660182918975,0.0936618093710068,0.0545169602316552
"343","William H Harsha Lake",0.0759968976029028,0.00760557993725358,0.0851692456785963,-0.0424363197610849,0.024541796184035,-0.0757508913951734,0.0615209063837019,-0.0907646613675235,0.12165646657802,0.11460504503501,0.121094778989124,0.00968424021232031
"344","Wills Creek Lake",0.0958376374145791,0.034144986726443,0.0867212239105701,0.00423079798015484,0.00523423334823915,-0.0620652705452737,0.029859163594371,-0.11124922311995,0.20001538115188,0.10669382779425,0.18988302410086,0.0543070202794949
"345","Wilson Lake",-0.0407030289424993,-0.0723503846030173,-0.0212341925394175,-0.0836221343287484,-0.114696116714561,-0.197460937106546,-0.0534580123351852,-0.244200269415023,0.0332433979863773,0.00345251898678519,0.00448835719696937,0.0278146240264225
"346","Wister Lake",0.0455624333525555,0.0087852959622473,0.0470419197815017,0.0283476311886887,-0.00556974854843279,-0.0287077181322103,0.00138091755697191,-0.0106382586951815,0.110891553603351,0.0358453018198166,0.0798037805389157,0.0935199362804666
"347","Woodcock Creek Lake",0.124141611117683,-0.0404526130824913,0.0730891594236376,-0.00735084590687984,0.023303699038299,-0.107937606105279,-0.0151394111076913,-0.0239616878436695,0.297676887120688,0.0110015893332939,0.236966942828859,0.023700501107231
"348","Wright Patman Lake",0.115220112407604,0.0470421564288675,0.0812334608820021,0.0521295033543835,-0.00103456038524936,-0.0239965051411853,0.00688281973802975,-0.00633908547699007,0.203798891245664,0.112205695185027,0.198145646399175,0.0928076062630105
"349","Yankee Hill Lake",0.158878040167207,0.107196783337231,0.197870206259328,0.0182687523274596,0.0242480948736296,0.0112399243893313,0.0497403149865167,-0.0439509060752537,0.274400141952826,0.36408756159905,0.351205337353232,0.104669462974399
"350","Yatesville Lake",0.0300035630098241,-0.0184473260749498,0.0306610217663196,-0.0165741455759045,-0.0281971311567713,-0.1150534721428,-0.0798071912162595,-0.0904116312206603,0.077545020213157,0.075889505151616,0.123003260478618,0.0248146937373933
"351","Youghiogheny River Lake",0.0232827835669119,-0.0229999534338689,0.0196803232646521,-0.0437880694669062,-0.082682403514469,-0.16463493880146,-0.0852797718306935,-0.316789928276453,0.0834216769119839,0.130915002021148,0.0948699621274855,0.10378149188976
"352","Zorinksy Lake",0.0805305961468867,-0.0399933016919391,0.0783313177589346,-0.0169814421773039,-0.10895307969988,-0.215674615473615,0.015759098981327,-0.0829150257445376,0.312101910828026,0.0792221358552574,0.14190183441435,0.0355630121476709
